date,open,high,low,close,adjusted_close,volume,log_ret
2000-07-11,28.181780603448274,28.813081896551708,27.663016379310342,28.23006422413792,80.65800862068966,515763.33620689635,0.000585008452901786
2000-07-12,28.391372413793093,29.032820258620685,27.94889439655172,28.551868965517237,80.25660818965518,481298.7241379309,0.0086254723951294
2000-07-13,28.51546652360515,29.07892103004292,28.042835622317586,28.5654017167382,80.4460669527897,363146.78111587994,0.0026448017429909912
2000-07-14,28.777904310344823,29.232127586206886,28.21698060344827,28.78303965517241,82.16357284482757,372413.2241379311,0.00710123764680935
2000-07-17,28.757517167381966,29.291775107296143,28.243534334763943,28.84077596566524,78.73946394849784,358493.73819742474,0.003518213811025455
2000-07-18,28.58229914529916,28.95482051282052,27.94717735042736,28.34939487179489,80.87090555555558,364473.3247863247,-0.007639133525882767
2000-07-19,28.39622918454935,28.7576373390558,27.81064935622317,28.135967381974243,80.9017103004292,365881.2789699571,-0.007929092450597159
2000-07-20,28.46413,29.099377391304333,28.045549999999995,28.618898260869564,82.30727869565216,568810.3782608695,0.003637360708763414
2000-07-21,28.378818103448275,28.69119655172414,27.671799568965525,27.982925,78.2196172413793,403184.6034482758,-0.013045300424285262
2000-07-24,28.23281130434783,28.640792173913038,27.53856826086956,27.910936956521734,74.61303173913043,401649.4086956522,-0.008290178377476223
2000-07-25,27.948733043478256,28.348550434782606,27.36247130434782,27.858378260869564,75.82520782608694,380424.7391304349,0.002963795674829231
2000-07-26,27.742781034482757,28.162448706896555,27.047308620689662,27.647453448275865,76.09177327586205,458659.10344827577,-0.0026192528091944023
2000-07-27,27.552197413793113,27.95829439655172,26.768724568965524,27.166799137931026,76.01958146551726,483312.5344827586,-0.011221627736367762
2000-07-28,27.224732900432908,27.525081818181825,26.323890909090913,26.81687748917749,77.05793463203462,529384.4718614718,-0.01483589827815917
2000-07-31,26.849116239316235,27.538954700854706,26.305029059829064,27.132219658119666,76.18538974358975,484023.3803418803,0.013322423254805406
2000-08-01,26.998007234042557,27.553705531914886,26.48488042553192,27.01760340425532,78.77613361702127,523702.3148936171,-0.0003111944533345849
2000-08-02,27.26154051724137,27.83161939655173,26.79841681034482,27.3503275862069,82.83798879310342,448575.3922413793,0.003964101190071363
2000-08-03,27.029648927038632,27.80740085836909,26.52974549356223,27.41533519313305,82.18127896995709,539085.982832618,-0.0017001433410042694
2000-08-04,27.448697863247865,27.98863803418804,26.951267094017087,27.510714957264955,83.68911452991453,448714.153846154,0.004784506426877631
2000-08-07,27.565881276595753,28.198897446808505,27.126381702127663,27.749805957446814,83.83708510638297,394519.2595744682,0.006540508124247242
2000-08-08,27.91199047619047,28.459172294372287,27.453378354978355,27.94746450216451,86.5948683982684,453158.3636363637,0.00010810179156409915
2000-08-09,27.986117521367515,28.361084615384613,27.350472222222223,27.753428632478645,87.2327794871795,472480.3119658119,-0.0022298132983919715
2000-08-10,27.66968723404256,28.045648510638298,27.131169787234032,27.439637021276585,85.7808,545815.3191489362,-0.008208437026460477
2000-08-11,27.42442936170213,28.02397148936171,27.053232765957457,27.770107659574467,86.52710936170216,404211.2936170211,0.013519765369511353
2000-08-14,27.82931659574468,28.27015106382979,27.395663404255313,27.960160851063836,88.65788382978725,389879.65531914885,0.005077930492716549
2000-08-15,28.058268376068387,28.539080341880346,27.649152136752132,28.052875641025654,87.78031324786326,420688.2136752136,-0.0025726899043903746
2000-08-16,28.119331196581197,28.52089444444445,27.6553547008547,28.07242393162393,89.45421324786327,425313.7136752136,0.001209324721480826
2000-08-17,28.15233004291845,28.708460085836904,27.803460085836907,28.371798283261796,91.39340386266095,348996.9871244634,0.0034662487804290928
2000-08-18,28.43925818965517,29.060628448275857,27.99737672413793,28.545068103448273,91.05325905172415,449289.9267241379,0.003304452502118626
2000-08-21,28.388797446808514,28.841007234042554,27.943029361702113,28.357182127659566,89.1915859574468,408616.3957446809,0.0016183667585797285
2000-08-22,28.409407264957267,28.857188888888903,27.981989743589743,28.43746752136753,88.67500085470087,373879.88034188043,-0.0008338718499485367
2000-08-23,28.291509787234038,28.768472340425525,27.802701702127656,28.32086510638298,90.76537191489362,393432.1531914892,-0.0014226373734654214
2000-08-24,28.55430042918454,29.03106437768241,28.160341630901286,28.6957034334764,90.61682145922748,330725.7253218885,0.0037239448207006236
2000-08-25,28.627496153846153,29.044008547008556,28.209230769230768,28.63716837606837,90.00625085470087,333640.3974358976,0.0026579009769785475
2000-08-28,28.686307692307693,29.163510256410262,28.199645726495728,28.626844017094015,91.07046410256413,379411.9658119659,-0.0005645664834226954
2000-08-29,28.577954893617026,29.060875319148927,28.130250638297884,28.66100212765957,90.45217744680852,471416.2468085106,0.00011524440043880241
2000-08-30,28.90729826839828,29.343434199134204,28.503420779220797,28.953847186147197,90.97505194805194,414164.53246753255,0.0013336761343359857
2000-08-31,28.612055744680855,29.388106382978734,28.24766425531915,28.97331361702128,88.66912085106382,718576.6893617021,0.010210308835542619
2000-09-01,29.089820851063834,29.556948936170212,28.647324680851067,29.16801489361703,89.90834127659576,442148.5957446808,0.006207005567689022
2000-09-05,28.891933474576263,29.42413093220339,28.372628389830506,28.84446271186441,89.047631779661,435692.4279661016,-0.003176949304476802
2000-09-06,28.821890677966095,29.356944067796604,28.262192796610172,28.73094703389831,92.02862076271188,449501.1822033898,-0.0004213531323323343
2000-09-07,28.925051709401714,29.455983333333336,28.507621794871806,29.151205555555556,91.67946794871797,391012.63675213687,0.006427443588132097
2000-09-08,28.857568220338983,29.314003389830503,28.278410169491522,28.69274237288135,88.87525593220337,409411.69915254245,-0.005832058852335294
2000-09-11,28.770038723404248,29.39418468085107,28.3023685106383,28.824643829787227,91.48776723404256,435957.029787234,0.0029077011597149643
2000-09-12,28.828365254237298,29.283046610169485,28.292799152542372,28.68929152542374,91.18528050847458,413297.720338983,-0.0036220240667742577
2000-09-13,28.839935622317597,29.42379356223176,28.385471673819755,28.946605579399147,90.36204506437767,435376.3433476393,0.001960554367139313
2000-09-14,28.961500851063835,29.497889787234044,28.537207659574467,29.04560765957447,89.43650085106385,428834.2468085105,0.004903478797046391
2000-09-15,29.008823175965667,29.49952660944206,28.58460085836911,29.016201287553656,90.70162532188843,451637.347639485,-0.00666883110938969
2000-09-18,28.73360169491525,28.980994915254236,27.750729237288134,28.080321186440678,85.11471059322031,385497.5423728813,-0.023527000133382693
2000-09-19,27.70479872881356,28.307434322033895,27.16377203389831,27.85026694915254,84.67007669491528,441715.39830508456,0.0033220026985175026
2000-09-20,28.000142735042736,28.43766025641026,27.484477350427355,27.975048290598295,84.11570085470088,429267.4700854703,-0.007783150653979988
2000-09-21,27.701065384615386,28.107354273504278,27.146351282051285,27.510344871794864,84.15196111111112,413758.78632478643,-0.00443063588897589
2000-09-22,27.07867203389832,27.893561016949157,26.659665677966107,27.580377118644073,81.13294915254238,455274.3983050847,0.001587294538939906
2000-09-25,27.6629622881356,28.12927076271186,27.045286440677966,27.43040720338984,82.65132669491526,423030.8516949152,-0.008269890012071422
2000-09-26,27.52242297872341,28.02898255319149,26.917817872340432,27.39997276595744,84.34423659574469,442028.6170212767,-0.0066545044748393
2000-09-27,27.49556042553191,28.037254042553197,27.01936340425532,27.51004212765957,79.9305374468085,466103.55744680826,0.0039425902327422475
2000-09-28,27.492644871794877,28.54772051282051,27.203602136752146,28.222856837606834,81.16551709401709,507795.3803418805,0.01634651686822129
2000-09-29,27.880159574468077,28.48895276595745,27.267514042553188,27.839417872340427,82.45890340425534,507596.49361702136,-0.003084492856528676
2000-10-02,28.070476068376067,28.441882478632483,27.212599572649573,27.68344957264958,82.4263594017094,427314.06410256407,-0.013765920354720533
2000-10-03,27.479838559322022,27.862068644067797,26.753012711864407,27.083430508474567,79.1427470338983,421491.96610169497,-0.009250129538730447
2000-10-04,27.252305982905984,27.822571367521377,26.591963675213673,27.292473076923088,77.06553162393165,501178.76495726494,0.003567020380683559
2000-10-05,27.123118220338988,27.58081101694915,26.56832584745763,26.91257966101695,76.42615169491525,451190.15254237293,-0.006578937244519981
2000-10-06,27.03405659574469,27.318555744680857,26.142133191489357,26.50842170212766,75.31072468085107,450438.7021276595,-0.018317996188925333
2000-10-09,26.47667863247864,26.98444444444445,25.864714957264958,26.545061538461535,76.16487735042736,384757.48290598305,0.00010368058645186573
2000-10-10,26.380937711864405,26.842875847457627,25.68162711864406,26.103354237288137,77.79439449152542,434081.52542372886,-0.012751472126238115
2000-10-11,26.012463404255328,26.506549787234043,25.370000851063836,25.88583191489361,77.95659617021276,484079.22978723404,-0.011569065298617832
2000-10-12,25.927588510638298,26.193752340425522,25.043362553191482,25.373518723404256,80.04281914893615,457128.6893617022,-0.019128221903020194
2000-10-13,25.293085957446806,26.247338723404262,24.979784680851058,25.937978723404257,77.42100340425532,570931.5574468086,0.020318445453945466
2000-10-16,25.91763389830509,26.48499491525424,25.37674237288136,25.848318644067806,74.94645338983051,415987.94067796617,-0.0014013973236669272
2000-10-17,25.781011440677965,26.12218093220339,24.870425847457632,25.262689830508485,73.48943559322034,535958.0720338984,-0.016171288238696103
2000-10-18,25.058735042735048,25.84720512820514,24.439413247863254,25.312456837606845,72.21091752136756,505194.2820512822,-0.0036040187078209243
2000-10-19,25.530688510638292,26.354825531914894,25.18108042553191,26.02023702127659,73.57871574468086,531668.063829787,0.02631556988662988
2000-10-20,25.924558474576273,26.58483093220339,25.5249063559322,26.131094067796617,77.07055593220339,421269.41525423736,0.005375538118240127
2000-10-23,26.234802978723415,26.754846382978716,25.737479574468086,26.21424638297872,75.55722255319148,360948.78723404254,0.002655926984084646
2000-10-24,26.404993162393165,26.915520940170946,25.821112820512823,26.28818717948719,72.69564145299147,380799.0384615385,-0.0018301064878771156
2000-10-25,26.00407744680851,26.46145404255319,25.223417872340423,25.720970638297874,70.36950255319148,370850.4425531914,-0.01523742208207435
2000-10-26,25.815902564102558,26.425594871794864,25.174138888888894,26.044814957264954,72.00980726495726,456208.37179487187,0.007684187667009341
2000-10-27,26.085217446808517,26.62699021276596,25.524514893617017,26.1118459574468,69.30847957446808,415780.79574468074,0.005640133959342894
2000-10-30,25.948062288135596,26.705369067796617,25.460391101694917,26.22277033898306,70.53381398305085,506373.8474576272,0.008183237059886368
2000-10-31,26.246919067796604,27.192816525423734,25.854319491525427,26.849814406779657,71.1512190677966,705952.5127118647,0.025170423953651315
2000-11-01,26.749933050847453,27.268728813559324,26.171812711864405,26.74202457627119,74.12353050847457,508666.1355932205,-0.0037997191352215015
2000-11-02,26.87532711864406,27.551283898305087,26.487733898305088,27.14616822033899,72.30183855932204,508166.8262711864,0.011702945905144252
2000-11-03,27.31667179487179,27.826750427350436,26.790690170940174,27.390071367521365,73.10816324786326,486162.9230769232,-0.00032094310246633156
2000-11-06,27.361173617021283,27.828760000000003,26.86347234042552,27.275749361702122,71.80425063829787,403215.170212766,0.001841397606622227
2000-11-07,27.14402255319149,27.548460425531925,26.58547361702127,27.124374468085104,73.06930212765958,435126.5872340426,-0.0009909102535412128
2000-11-08,27.27601234042553,27.682957446808523,26.64944127659574,26.992381276595744,73.0371114893617,412533.8765957447,-0.004089760218319944
